comment_id,video_id,video_title,timestamp,comment,sentiment,sarcasm_flag,confidence_level,augmentation_technique
8046,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,honestly tyler said the ankle is brooooKEN but the spirit is NOT ❤️,2,False,medium,original
2063,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,literally 91 hours in that MAZE and she still had the biggest smile 😭🔥 honestly,2,False,medium,original
1626,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,the moment Priya walked out i thought about all 91 hours she spent in there. the cardboard map. the alliance. the rearrangement. she earned every single dollar honestly,2,False,medium,original
102,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,bro that finish was so clean. no drama no breakdown just walked out like a boss 💯,2,False,medium,original
874,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,this level of production is why this channel has the subscribers it does 💪🔥 fr fr,2,False,medium,original
9746,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,didn't think he'd make it past hour 73 after that injury. proved us all wrong 🙌🙌 and i stand by that,2,False,medium,original
8327,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,priya just set the standard for every future contestant in this format 😭😭🔥 💯🔥,2,False,medium,original
6934,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,PRIYA 🔥🔥🔥,2,False,high,original
3372,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:12:00,genuinely the confrontation scene was reallll and messy and that made it compelling to watch fr fr,2,False,medium,original
2453,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,genuinely the moment priya walked out i thought about all 91 hours she spent in there. the cardboard map. the alliance. the rearrangement. she earned every single dollar 💯 — loved every second,2,False,medium,intensity_scaling
3597,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,what a video. genuinely what a video 🔥🔥🔥,2,False,high,original
1803,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,honestly the map reveal is the single best moment in this video. change my mind!,2,False,medium,original
2571,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,ngl new maze who dis 🥳 ngl,2,False,medium,register_slang
5953,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,the five to three transition was fast and tense and perfectly edited,2,False,high,original
9548,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,fr fr the cache raid while jake slept is top 5 youtube moments this year 😂,2,False,medium,original
8806,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,ngl the overnight twist was a fair challenge imo. everyone had the same info in the morning 🔥🔥! fr fr,2,False,medium,original
4238,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,fr fr both priya and tyler getting prizes made this the most satisfying ending possible,2,False,medium,original
8392,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,early JAKE was actually a great competitor. the cache find was clever strategy not just luck ❤️🔥 full stop,2,False,medium,original
2538,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,ok so jake going deeper in the maze at hour 90 was unintentionally hilarious 😂,2,False,medium,original
2820,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,bro ok the cache raid was karma but it was also the most dramatic sleep-related event in youtube history 🔥🔥 and i stand by that,2,False,medium,original
497,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,lowkey the cache raid while jake slept is top 5 youtube moments this year 😂 genuinely,2,False,medium,original
9713,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:21:30,genuinely karma ❤️ no cap,2,False,medium,original
8773,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,91 hours and she still had the composure to smile at the end honestly,2,False,medium,aspect_rotation
5822,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:45:10,"as a content creator myself, not gonna lie jake taking third with zero prize money and still laughing about it. legend",2,False,medium,perspective_shift
9896,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,fr fr priya's name will be the answer to a trivia question about this challenge forever 🏆,2,False,medium,original
542,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,bro jake's final run was chaotic but somehow still entertaining 😂 fr fr,2,False,medium,original
1964,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,honestly 50k 😍 genuinely,2,False,medium,original
989,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,i think i can't believe they complemented each other perfectly. tyler the muscle priya the brain 🧠💪 genuinely which is nice,2,False,medium,intensity_scaling
2172,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,lowkey the way this video kept me on edge the whole time... unreallll editing 🔥,2,False,medium,original
6039,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,ngl casting perfect 💯 💯,2,False,medium,original
1867,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,"the maze format beats the ""last to leave"" format every time, and this proves it — genuinely no other channel does this. genuinely unique content 🔥 full stop",2,False,medium,comparative_framing
1889,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,bro even the negative moments were gripping. great storytelling honestly,2,False,medium,original
5628,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:19:05,by the time we were down to five people at hour 36 i was fully invested in all three remaining stories. that's good filmmaking not just good content,2,False,high,original
2045,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:03:10,not gonna lie real survivor energy from the very beginning. loved every second!,2,False,medium,original
3153,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:01:02,tbh the casting in this was actually perfect each person was distinct and that's fine by me,2,False,medium,intensity_scaling
2187,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:23:50,priya and tyler as a duo was so unexpected and so good ❤️ genuinely,2,False,medium,original
8084,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:05:00,actually early jake was actually a great competitor. the cache find was clever strategy not just luck 💯🔥,2,False,medium,original
7851,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,actually three left 🎉🎉 and i stand by that,2,False,medium,original
2813,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:26:10,three people with three completely different strategies at the halfway point is great content,2,False,high,original
4927,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:00,i can't believe this is why i watch youtube. genuine human stories told at massive scale! ngl,2,False,medium,original
2324,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,91 hours and she still had the composure to smile at the end and that's a fact,2,False,medium,aspect_rotation
1894,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,actually the twist at hour 50 completely flipped the whole competition i loved it!,2,False,medium,original
5174,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:33:20,genuinely the face he made when he hurt his ankle and then just kept moving... 🥺💪 full stop,2,False,medium,original
8572,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,"as someone who's been in isolation before, the way the comments section is all priya right now 😭🔥 we all felt that fr fr",2,False,medium,perspective_shift
8338,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:31:00,honestly jake's face when he reallllised the maze changed 💯🔥 full stop,2,False,medium,original
3166,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:28:30,that rearrangement was diabolical in the best way 😂🔥 and i genuinely loved it,2,False,medium,intensity_scaling
5319,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:16:40,dan and sofia 💪🔥,2,False,medium,original
1505,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:40:20,watching this in 2024 and literally jake run 🔥🔥 fr fr,2,False,medium,perspective_shift
2401,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,the cardboard map is going down in history fr 🥺! ngl,2,False,medium,register_slang
8322,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:42:05,actually 91 hours in that maze and she still had the biggest smile 😭🔥 no cap,2,False,medium,original
337,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,cardboard map >> GPS fr 🥺,2,False,medium,original
4035,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,other challenge formats give too much to chance. this one actually tests skill — tyler's story in this video is the underrated one. hurt at hour 72 and still finished second. that takes something special,2,False,medium,comparative_framing
5033,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:18,this is the most impressive set ever built for a youtube video change my mind,2,False,high,original
2660,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,other contestants were surviving. priya was engineering. completely different mindset honestly,2,False,medium,aspect_rotation
8288,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,i can't believe the fact that this is free content is wild 🔥 thank you 🔥,2,False,medium,original
1262,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:43:00,genuinely she did it 🏆 genuinely,2,False,medium,original
4052,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:00:35,bro the maze tho 🙌🙌 no cap,2,False,medium,original
4228,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,can we all agree that the next one being even bigger sounds impossible but i believe it 🔥,2,False,medium,direct_address
366,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:14:15,literally she made a map out of NOTHING and still won. unreal ngl,2,False,medium,original
522,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:35:45,tyler is honestly more inspiring than the winner ngl 💪💪,2,False,medium,original
8031,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:08:45,ok so the medical team handling it so fast was actually reassuring 💯🔥,2,False,medium,original
9252,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:47:30,instant subscribe 🙌 💯🔥,2,False,medium,original
920,vid_mb_001,"I Survived 100 Hours in a Giant Maze for $500,000",00:44:30,bro 50k for second is amazinggg and tyler 100% earned every cent 🙌 honestly,2,False,medium,original
